cup,start_val,safe,state,debt,born,unsafe,wiped,bitten,shut,safe again,# oscillations,transition0,transition0_time,transition1,transition1_time,transition2,transition2_time,transition3,transition3_time,transition4,transition4_time,transition5,transition5_time,transition6,transition6_time,transition7,transition7_time
560,2242,TRUE,wipe,2242,1518348652,,1518360888,,,,0,wipe,1518360888,,,,,,,,,,,,,,
560,5000,TRUE,wipe,5000,1518347425,,1518360888,,,,0,wipe,1518360888,,,,,,,,,,,,,,
465,500,TRUE,wiped,0,1518347321,,1518370602,,,,0,wipe,1518370602,,,,,,,,,,,,,,
560,10000,TRUE,wipe,10000,1518347174,,1518360888,,,,0,wipe,1518360888,,,,,,,,,,,,,,
640,300,TRUE,wipe,300,1518345159,,1519683516,,,,0,wipe,1519683516,,,,,,,,,,,,,,
658,790,TRUE,wipe,790,1518337173,,1525439786,,,,0,wipe,1525439786,,,,,,,,,,,,,,
657,525,TRUE,bite,525,1518335481,,,1542645581,,,0,bite,1542645581,,,,,,,,,,,,,,
631,22558,TRUE,wipe,22558,1518332459,,1519236135,,,,0,wipe,1519236135,,,,,,,,,,,,,,
595,2000,TRUE,wiped,0,1518330075,,1518366776,,,,0,wipe,1518366776,,,,,,,,,,,,,,
595,5000,TRUE,wipe,5000,1518329908,,1518366776,,,,0,wipe,1518366776,,,,,,,,,,,,,,
286,400,TRUE,wipe,400,1518329289,,1525540135,,,,0,wipe,1525540135,,,,,,,,,,,,,,
465,500,TRUE,wiped,0,1518324625,,1518324828,,,,0,wipe,1518324828,,,,,,,,,,,,,,
652,26.46,TRUE,wiped,0,1518324152,,1522130810,,,,0,wipe,1522130810,,,,,,,,,,,,,,
655,1666,TRUE,shut,1666,1518323693,,,,1519869698,,0,shut,1519869698,,,,,,,,,,,,,,
654,120,FALSE,bite,120,1518323429,1536191171,,1536191201,,,1,FALSE,1536191171,bite,1536191201,,,,,,,,,,,,
595,1251,TRUE,wipe,1251,1518322819,,1518366776,,,,0,wipe,1518366776,,,,,,,,,,,,,,
595,1251,TRUE,wipe,1251,1518322680,,1518366776,,,,0,wipe,1518366776,,,,,,,,,,,,,,
652,80.33,TRUE,wipe,80.33,1518322599,,1522130810,,,,0,wipe,1522130810,,,,,,,,,,,,,,
653,3000,TRUE,wiped,2500,1518322565,,1518323652,,,,0,wipe,1518323652,,,,,,,,,,,,,,
595,1000,TRUE,wipe,1000,1518322520,,1518366776,,,,0,wipe,1518366776,,,,,,,,,,,,,,
595,3000,TRUE,wipe,3000,1518322325,,1518366776,,,,0,wipe,1518366776,,,,,,,,,,,,,,
601,25000,TRUE,wipe,25000,1518320135,,1520574915,,,,0,wipe,1520574915,,,,,,,,,,,,,,
642,10000,TRUE,wiped,8579.751734,1518320104,,1518586706,,,,0,wipe,1518586706,,,,,,,,,,,,,,
649,500,TRUE,wipe,500,1518314162,,1527116010,,,,0,wipe,1527116010,,,,,,,,,,,,,,
648,9000,TRUE,wiped,7668.364991,1518309464,,1520567233,,,,0,wipe,1520567233,,,,,,,,,,,,,,
646,6000,FALSE,bite,6000,1518307725,1533953701,,1533953709,,,1,FALSE,1533953701,bite,1533953709,,,,,,,,,,,,
162,500,TRUE,wipe,500,1518307503,,1521060304,,,,0,wipe,1521060304,,,,,,,,,,,,,,
646,14000,FALSE,bite,14000,1518307283,1533953701,,1533953709,,,1,FALSE,1533953701,bite,1533953709,,,,,,,,,,,,
635,20,FALSE,bite,20,1518305548,1521064000,,1521064206,,,1,FALSE,1521064000,bite,1521064206,,,,,,,,,,,,
628,8000,TRUE,wiped,4000,1518304584,,1518332949,,,,0,wipe,1518332949,,,,,,,,,,,,,,
560,11174,TRUE,wiped,0,1518300062,,1518303366,,,,0,wipe,1518303366,,,,,,,,,,,,,,
560,600,TRUE,wiped,0,1518299603,,1518299747,,,,0,wipe,1518299747,,,,,,,,,,,,,,
560,5000,TRUE,wipe,5000,1518299326,,1518299747,,,,0,wipe,1518299747,,,,,,,,,,,,,,
560,5000,TRUE,wipe,5000,1518299171,,1518299747,,,,0,wipe,1518299747,,,,,,,,,,,,,,
644,21,FALSE,bite,21,1518299069,1520409285,,1520421554,,1520410150,3,FALSE,1520409285,TRUE,1520410150,FALSE,1520416478,bite,1520421554,,,,,,,,
643,75,TRUE,wiped,0,1518298482,,1534215791,,,,0,wipe,1534215791,,,,,,,,,,,,,,
572,10000,FALSE,bite,10000,1518293897,1521047487,,1521047557,,,1,FALSE,1521047487,bite,1521047557,,,,,,,,,,,,
640,250,TRUE,wipe,250,1518293440,,1519683516,,,,0,wipe,1519683516,,,,,,,,,,,,,,
642,20000,TRUE,wiped,18579.75173,1518293363,,1518586706,,,,0,wipe,1518586706,,,,,,,,,,,,,,
51,200002,TRUE,wipe,200002,1518289984,,1542638452,,,,0,wipe,1542638452,,,,,,,,,,,,,,
560,2273,TRUE,wiped,0,1518284107,,1518296399,,,,0,wipe,1518296399,,,,,,,,,,,,,,
605,450,TRUE,wiped,415,1518283826,,1518803994,,,,0,wipe,1518803994,,,,,,,,,,,,,,
560,2727,TRUE,wipe,2727,1518283793,,1518296399,,,,0,wipe,1518296399,,,,,,,,,,,,,,
640,400,TRUE,wipe,400,1518283525,,1519683516,,,,0,wipe,1519683516,,,,,,,,,,,,,,
625,300,TRUE,wiped,200,1518282578,,1518286187,,,,0,wipe,1518286187,,,,,,,,,,,,,,
557,10000,TRUE,wiped,9000,1518282135,,1520782262,,,,0,wipe,1520782262,,,,,,,,,,,,,,
486,60000,TRUE,bite,60000,1518281396,,,1521340436,,,0,bite,1521340436,,,,,,,,,,,,,,
637,300,TRUE,wiped,209.7031713,1518275356,,1536142342,,,,0,wipe,1536142342,,,,,,,,,,,,,,
512,2,FALSE,bite,2,1518272527,1536193448,,1536193476,,,1,FALSE,1536193448,bite,1536193476,,,,,,,,,,,,
557,15000,TRUE,wiped,14000,1518271287,,1520782262,,,,0,wipe,1520782262,,,,,,,,,,,,,,
557,1756,TRUE,wiped,756,1518270114,,1520782262,,,,0,wipe,1520782262,,,,,,,,,,,,,,
465,500,TRUE,wiped,8.171944016,1518268691,,1518280791,,,,0,wipe,1518280791,,,,,,,,,,,,,,
637,200,TRUE,wiped,109.7031713,1518267915,,1536142342,,,,0,wipe,1536142342,,,,,,,,,,,,,,
637,100,TRUE,wiped,9.703171347,1518267535,,1536142342,,,,0,wipe,1536142342,,,,,,,,,,,,,,
630,20,TRUE,wipe,20,1518265151,,1531585626,,,,0,wipe,1531585626,,,,,,,,,,,,,,
636,4000,TRUE,wipe,4000,1518259748,,1519279891,,,,0,wipe,1519279891,,,,,,,,,,,,,,
636,1000,TRUE,wipe,1000,1518257775,,1519279891,,,,0,wipe,1519279891,,,,,,,,,,,,,,
634,1464,TRUE,wiped,0,1518256800,,1533885723,,,,0,wipe,1533885723,,,,,,,,,,,,,,
245,5000,TRUE,wiped,204.1485714,1518256430,,1521314841,,,,0,wipe,1521314841,,,,,,,,,,,,,,
370,1000,TRUE,wipe,1000,1518256134,,1521382610,,,,0,wipe,1521382610,,,,,,,,,,,,,,
560,4500,TRUE,wiped,0,1518251031,,1518283467,,,,0,wipe,1518283467,,,,,,,,,,,,,,
160,500,TRUE,wiped,414.0344357,1518247011,,1519174198,,,,0,wipe,1519174198,,,,,,,,,,,,,,
562,2500,TRUE,wiped,69.7866693,1518246705,,1519344625,,,,0,wipe,1519344625,,,,,,,,,,,,,,
302,1800,TRUE,wipe,1800,1518246633,,1535825768,,,,0,wipe,1535825768,,,,,,,,,,,,,,
562,5000,TRUE,wiped,2569.786669,1518246107,,1519344625,,,,0,wipe,1519344625,,,,,,,,,,,,,,
489,500,TRUE,wipe,500,1518237670,,1530247162,,,,0,wipe,1530247162,,,,,,,,,,,,,,
409,1500,TRUE,wiped,1000,1518236792,,1518237208,,,,0,wipe,1518237208,,,,,,,,,,,,,,
82,1500,TRUE,wiped,1495,1518233149,,1533275145,,,,0,wipe,1533275145,,,,,,,,,,,,,,
631,1848,TRUE,wipe,1848,1518231247,,1519236135,,,,0,wipe,1519236135,,,,,,,,,,,,,,
628,40,TRUE,wiped,0,1518230055,,1518332949,,,,0,wipe,1518332949,,,,,,,,,,,,,,
615,23,TRUE,wiped,0,1518229522,,1544132576,,,,0,wipe,1544132576,,,,,,,,,,,,,,
626,1000,TRUE,shut,1000,1518226126,,,,1519528901,,0,shut,1519528901,,,,,,,,,,,,,,
120,1000,TRUE,wiped,0,1518221466,,1521381986,,,,0,wipe,1521381986,,,,,,,,,,,,,,
627,150,TRUE,wiped,0,1518220946,,1518472953,,,,0,wipe,1518472953,,,,,,,,,,,,,,
626,800,TRUE,shut,800,1518219100,,,,1519528901,,0,shut,1519528901,,,,,,,,,,,,,,
560,5000,TRUE,wipe,5000,1518219057,,1518283467,,,,0,wipe,1518283467,,,,,,,,,,,,,,
562,4500,TRUE,wiped,2069.786669,1518215617,,1519344625,,,,0,wipe,1519344625,,,,,,,,,,,,,,
484,1000,TRUE,wiped,718.9926399,1518213585,,1522362324,,,,0,wipe,1522362324,,,,,,,,,,,,,,
454,2000,TRUE,wipe,2000,1518209243,,1522600303,,,,0,wipe,1522600303,,,,,,,,,,,,,,
370,2000,TRUE,wiped,1000,1518209070,,1518209386,,,,0,wipe,1518209386,,,,,,,,,,,,,,
625,150,TRUE,wiped,50,1518207876,,1518286187,,,,0,wipe,1518286187,,,,,,,,,,,,,,
560,2500,TRUE,wipe,2500,1518206166,,1518283467,,,,0,wipe,1518283467,,,,,,,,,,,,,,
536,3,TRUE,shut,3,1518204825,,,,1527701675,,0,shut,1527701675,,,,,,,,,,,,,,
517,50,TRUE,wiped,0,1518204411,,1518299808,,,,0,wipe,1518299808,,,,,,,,,,,,,,
611,1500,TRUE,wipe,1500,1518201990,,1523561718,,,,0,wipe,1523561718,,,,,,,,,,,,,,
624,30,FALSE,bite,30,1518200410,1522199192,,1522199245,,,1,FALSE,1522199192,bite,1522199245,,,,,,,,,,,,
623,7000,TRUE,wipe,7000,1518198662,,1536713171,,,,0,wipe,1536713171,,,,,,,,,,,,,,
591,600,FALSE,bite,600,1518193795,1519167515,,1519168341,,,1,FALSE,1519167515,bite,1519168341,,,,,,,,,,,,
571,270,TRUE,bite,270,1518193437,,,1521315464,,,0,bite,1521315464,,,,,,,,,,,,,,
598,6000,TRUE,open,6000,1518192626,,,,,,0,,,,,,,,,,,,,,,,
622,3,TRUE,wiped,0,1518187616,,1518252859,,,,0,wipe,1518252859,,,,,,,,,,,,,,
621,100,TRUE,wiped,75,1518185486,,1521399565,,,,0,wipe,1521399565,,,,,,,,,,,,,,
621,150,TRUE,wiped,125,1518184854,,1521399565,,,,0,wipe,1521399565,,,,,,,,,,,,,,
620,400,FALSE,bite,400,1518184355,1533673025,,1533673308,,,1,FALSE,1533673025,bite,1533673308,,,,,,,,,,,,
619,1,TRUE,shut,1,1518178094,,,,1518214503,,0,shut,1518214503,,,,,,,,,,,,,,
619,5,TRUE,shut,5,1518177517,,,,1518214503,,0,shut,1518214503,,,,,,,,,,,,,,
618,85000,TRUE,wiped,82394.00431,1518177517,,1534257912,,,,0,wipe,1534257912,,,,,,,,,,,,,,
619,26,TRUE,shut,26,1518173926,,,,1518214503,,0,shut,1518214503,,,,,,,,,,,,,,
618,2500,TRUE,wiped,0,1518172773,,1534257912,,,,0,wipe,1534257912,,,,,,,,,,,,,,
296,9800,TRUE,wiped,0,1518171049,,1526444468,,,,0,wipe,1526444468,,,,,,,,,,,,,,
597,1500,TRUE,wiped,0,1518166698,,1518581883,,,,0,wipe,1518581883,,,,,,,,,,,,,,
52,10000,TRUE,wipe,10000,1518163758,,1530250560,,,,0,wipe,1530250560,,,,,,,,,,,,,,
617,23.6,TRUE,wiped,6.355,1518155805,,1520529768,,,,0,wipe,1520529768,,,,,,,,,,,,,,
528,850,FALSE,bite,850,1518154186,1521045758,,1521045758,,,1,FALSE,1521045758,bite,1521045758,,,,,,,,,,,,
151,2500,TRUE,wiped,0,1518144375,,1542684140,,,,0,wipe,1542684140,,,,,,,,,,,,,,
151,10046,TRUE,wiped,7546,1518144232,,1542684140,,,,0,wipe,1542684140,,,,,,,,,,,,,,
613,100,TRUE,wiped,0,1518141035,,1518150832,,,,0,wipe,1518150832,,,,,,,,,,,,,,
474,5000,TRUE,wipe,5000,1518140618,,1521344121,,,,0,wipe,1521344121,,,,,,,,,,,,,,
616,4000,TRUE,wipe,4000,1518139801,,1534216034,,,,0,wipe,1534216034,,,,,,,,,,,,,,
613,100,TRUE,wipe,100,1518139744,,1518150832,,,,0,wipe,1518150832,,,,,,,,,,,,,,
613,300,TRUE,wipe,300,1518139674,,1518150832,,,,0,wipe,1518150832,,,,,,,,,,,,,,
616,2500,TRUE,wipe,2500,1518139645,,1534216034,,,,0,wipe,1534216034,,,,,,,,,,,,,,
585,3000,TRUE,wiped,2700,1518139303,,1518213006,,,,0,wipe,1518213006,,,,,,,,,,,,,,
616,4000,TRUE,wiped,3500,1518138998,,1518139080,,,,0,wipe,1518139080,,,,,,,,,,,,,,
615,100,TRUE,wipe,100,1518138206,,1544132576,,,,0,wipe,1544132576,,,,,,,,,,,,,,
614,2499750,FALSE,bite,2499750,1518137635,1521370343,,1521370357,,,1,FALSE,1521370343,bite,1521370357,,,,,,,,,,,,
614,250,FALSE,bite,250,1518137398,1521370343,,1521370357,,,1,FALSE,1521370343,bite,1521370357,,,,,,,,,,,,
590,7,TRUE,wiped,0,1518134880,,1518137295,,,,0,wipe,1518137295,,,,,,,,,,,,,,
609,300,TRUE,shut,300,1518134357,,,,1519628390,,0,shut,1519628390,,,,,,,,,,,,,,
590,8.11,TRUE,wipe,8.11,1518133804,,1518137295,,,,0,wipe,1518137295,,,,,,,,,,,,,,
609,200,TRUE,shut,200,1518132748,,,,1519628390,,0,shut,1519628390,,,,,,,,,,,,,,
206,300,TRUE,wiped,250,1518129254,,1518130129,,,,0,wipe,1518130129,,,,,,,,,,,,,,
612,1000,FALSE,bite,1000,1518129107,1521064000,,1521064206,,,1,FALSE,1521064000,bite,1521064206,,,,,,,,,,,,
612,3000,FALSE,bite,3000,1518128958,1521064000,,1521064206,,,1,FALSE,1521064000,bite,1521064206,,,,,,,,,,,,
206,450,TRUE,wiped,400,1518128656,,1518130129,,,,0,wipe,1518130129,,,,,,,,,,,,,,
563,50,FALSE,bite,50,1518127535,1521315464,,1521315464,,,1,FALSE,1521315464,bite,1521315464,,,,,,,,,,,,
206,150,TRUE,wiped,100,1518127246,,1518130129,,,,0,wipe,1518130129,,,,,,,,,,,,,,
206,59.866,TRUE,wiped,9.866,1518125901,,1518130129,,,,0,wipe,1518130129,,,,,,,,,,,,,,
609,200,TRUE,shut,200,1518124137,,,,1519628390,,0,shut,1519628390,,,,,,,,,,,,,,
611,590,TRUE,wipe,590,1518123751,,1523561718,,,,0,wipe,1523561718,,,,,,,,,,,,,,
589,1400,TRUE,wiped,0,1518115124,,1518308439,,,,0,wipe,1518308439,,,,,,,,,,,,,,
608,25,FALSE,bite,25,1518108648,1522372500,,1522372560,,,1,FALSE,1522372500,bite,1522372560,,,,,,,,,,,,
607,6500,TRUE,wiped,5000,1518106143,,1543271183,,,,0,wipe,1543271183,,,,,,,,,,,,,,
588,1797.421,TRUE,shut,1797.421,1518104829,,,,1518184781,,0,shut,1518184781,,,,,,,,,,,,,,
606,22,FALSE,bite,22,1518104147,1521062049,,1521062179,,,1,FALSE,1521062049,bite,1521062179,,,,,,,,,,,,
605,5,TRUE,wiped,0,1518103686,,1518803994,,,,0,wipe,1518803994,,,,,,,,,,,,,,
605,40,TRUE,wipe,40,1518103304,,1518803994,,,,0,wipe,1518803994,,,,,,,,,,,,,,
465,500,TRUE,wiped,135.4804329,1518101779,,1518114718,,,,0,wipe,1518114718,,,,,,,,,,,,,,
604,7000,TRUE,wiped,6497.265428,1518095452,,1518109717,,,,0,wipe,1518109717,,,,,,,,,,,,,,
391,30,TRUE,shut,30,1518085420,,,,1525468758,,0,shut,1525468758,,,,,,,,,,,,,,
489,1000,TRUE,wipe,1000,1518085095,,1530247162,,,,0,wipe,1530247162,,,,,,,,,,,,,,
489,1000,TRUE,wipe,1000,1518084763,,1530247162,,,,0,wipe,1530247162,,,,,,,,,,,,,,
603,15000,TRUE,wiped,10000,1518082498,,1518770310,,,,0,wipe,1518770310,,,,,,,,,,,,,,
594,500,FALSE,bite,500,1518078842,1522356765,,1522356765,,,1,FALSE,1522356765,bite,1522356765,,,,,,,,,,,,
564,4500,TRUE,wiped,4000,1518076752,,1518452702,,,,0,wipe,1518452702,,,,,,,,,,,,,,
598,5000,TRUE,open,5000,1518075761,,,,,,0,,,,,,,,,,,,,,,,
602,2,TRUE,bite,2,1518074815,1521064000,,1521080117,,1521066045,2,FALSE,1521064000,TRUE,1521066045,bite,1521080117,,,,,,,,,,
601,7000,TRUE,wipe,7000,1518074223,,1520574915,,,,0,wipe,1520574915,,,,,,,,,,,,,,
598,30,TRUE,open,30,1518073266,,,,,,0,,,,,,,,,,,,,,,,
585,185,TRUE,wiped,0,1518072433,,1518213006,,,,0,wipe,1518213006,,,,,,,,,,,,,,
596,200,TRUE,wiped,0,1518069537,,1521097036,,,,0,wipe,1521097036,,,,,,,,,,,,,,
596,300,TRUE,wipe,300,1518066177,,1521097036,,,,0,wipe,1521097036,,,,,,,,,,,,,,
595,200,TRUE,wipe,200,1518065322,,1518366776,,,,0,wipe,1518366776,,,,,,,,,,,,,,
591,160,FALSE,bite,160,1518065106,1518137635,,1518138511,,1518137899,3,FALSE,1518137635,TRUE,1518137899,FALSE,1518138473,bite,1518138511,,,,,,,,
594,100,FALSE,bite,100,1518059610,1522356765,,1522356765,,,1,FALSE,1522356765,bite,1522356765,,,,,,,,,,,,
562,3500,TRUE,wiped,1069.786669,1518056232,,1519344625,,,,0,wipe,1519344625,,,,,,,,,,,,,,
118,25000,TRUE,wiped,0,1518055627,,1521383247,,,,0,wipe,1521383247,,,,,,,,,,,,,,
496,500,TRUE,wiped,0,1518053227,,1518054441,,,,0,wipe,1518054441,,,,,,,,,,,,,,
585,300,TRUE,wipe,300,1518051389,,1518213006,,,,0,wipe,1518213006,,,,,,,,,,,,,,
307,12500,TRUE,wiped,0,1518048392,,1518626016,,,,0,wipe,1518626016,,,,,,,,,,,,,,
586,300,TRUE,wiped,50,1518045600,,1543003818,,,,0,wipe,1543003818,,,,,,,,,,,,,,
587,300,TRUE,wipe,300,1518040099,,1519346196,,,,0,wipe,1519346196,,,,,,,,,,,,,,
584,7000,TRUE,wiped,6409.68474,1518037548,,1521095724,,,,0,wipe,1521095724,,,,,,,,,,,,,,
583,10,FALSE,bite,10,1518033909,1521064000,,1521065051,,,1,FALSE,1521064000,bite,1521065051,,,,,,,,,,,,
581,1400,TRUE,shut,1400,1518033441,,,,1518470657,,0,shut,1518470657,,,,,,,,,,,,,,
365,200,TRUE,wiped,0,1518033056,,1518449897,,,,0,wipe,1518449897,,,,,,,,,,,,,,
579,10000,FALSE,bite,10000,1518031962,1522332896,,1522332966,,,1,FALSE,1522332896,bite,1522332966,,,,,,,,,,,,
581,900,TRUE,shut,900,1518031805,,,,1518470657,,0,shut,1518470657,,,,,,,,,,,,,,
120,800,TRUE,wipe,800,1518031601,,1521381986,,,,0,wipe,1521381986,,,,,,,,,,,,,,
580,20000,TRUE,wiped,10000,1518030904,,1519169563,,,,0,wipe,1519169563,,,,,,,,,,,,,,
328,850,FALSE,bite,850,1518030082,1521379608,,1521384237,,,1,FALSE,1521379608,bite,1521384237,,,,,,,,,,,,
364,20000,TRUE,wipe,20000,1518029392,,1521391682,,,,0,wipe,1521391682,,,,,,,,,,,,,,
562,7000,TRUE,wiped,4569.786669,1518028665,,1519344625,,,,0,wipe,1519344625,,,,,,,,,,,,,,
579,90000,FALSE,bite,90000,1518027648,1522332896,,1522332966,,,1,FALSE,1522332896,bite,1522332966,,,,,,,,,,,,
465,500,TRUE,wiped,135.4804329,1518026819,,1518114718,,,,0,wipe,1518114718,,,,,,,,,,,,,,
527,320,FALSE,bite,320,1518026115,1522370893,,1522370973,,,1,FALSE,1522370893,bite,1522370973,,,,,,,,,,,,
561,156.111,FALSE,bite,156.111,1518026006,1520529125,,1520529768,,,1,FALSE,1520529125,bite,1520529768,,,,,,,,,,,,
310,13,TRUE,wiped,1.740717786,1518023411,,1518110565,,,,0,wipe,1518110565,,,,,,,,,,,,,,
132,850,FALSE,bite,850,1518023336,1521379608,,1521384485,,,1,FALSE,1521379608,bite,1521384485,,,,,,,,,,,,
105,5000,FALSE,bite,5000,1518020370,1533959831,,1533959846,,,1,FALSE,1533959831,bite,1533959846,,,,,,,,,,,,
3,500000,TRUE,wipe,500000,1518013107,,1519264385,,,,0,wipe,1519264385,,,,,,,,,,,,,,
532,250,TRUE,wiped,0,1518012132,,1518262716,,,,0,wipe,1518262716,,,,,,,,,,,,,,
517,60,TRUE,wiped,0,1518010727,,1518032268,,,,0,wipe,1518032268,,,,,,,,,,,,,,
577,2894.909,TRUE,wiped,2781.603581,1518009952,,1520447396,,,,0,wipe,1520447396,,,,,,,,,,,,,,
505,15000,TRUE,wiped,10000,1518009284,,1518012424,,,,0,wipe,1518012424,,,,,,,,,,,,,,
561,228.575,FALSE,bite,228.575,1518005825,1520529125,,1520529768,,,1,FALSE,1520529125,bite,1520529768,,,,,,,,,,,,
575,1500,FALSE,bite,1500,1518003917,1536439539,,1536439605,,,1,FALSE,1536439539,bite,1536439605,,,,,,,,,,,,
575,2,FALSE,bite,2,1518000311,1536439539,,1536439605,,,1,FALSE,1536439539,bite,1536439605,,,,,,,,,,,,
505,10000,TRUE,wiped,0,1517992342,,1518005926,,,,0,wipe,1518005926,,,,,,,,,,,,,,
82,4500,TRUE,wiped,4495,1517989801,,1533275145,,,,0,wipe,1533275145,,,,,,,,,,,,,,
574,20,FALSE,bite,20,1517989785,1521063988,,1521064446,,,1,FALSE,1521063988,bite,1521064446,,,,,,,,,,,,
527,720,FALSE,bite,720,1517973744,1522370893,,1522370973,,,1,FALSE,1522370893,bite,1522370973,,,,,,,,,,,,
531,25000,TRUE,wiped,0,1517972860,,1519537534,,,,0,wipe,1519537534,,,,,,,,,,,,,,
443,2500,FALSE,bite,2500,1517972415,1534181228,,1534181280,,,1,FALSE,1534181228,bite,1534181280,,,,,,,,,,,,
443,5000,FALSE,bite,5000,1517972259,1534181228,,1534181280,,,1,FALSE,1534181228,bite,1534181280,,,,,,,,,,,,
443,4000,FALSE,bite,4000,1517972068,1534181228,,1534181280,,,1,FALSE,1534181228,bite,1534181280,,,,,,,,,,,,
573,14000,TRUE,wiped,13500,1517971487,,1517971564,,,,0,wipe,1517971564,,,,,,,,,,,,,,
572,8000,FALSE,bite,8000,1517969727,1521047487,,1521047557,,,1,FALSE,1521047487,bite,1521047557,,,,,,,,,,,,
572,15,FALSE,bite,15,1517969501,1521047487,,1521047557,,,1,FALSE,1521047487,bite,1521047557,,,,,,,,,,,,
31,20000,FALSE,bite,20000,1517968917,1534211998,,1534212038,,,1,FALSE,1534211998,bite,1534212038,,,,,,,,,,,,
160,700,TRUE,wiped,614.0344357,1517966790,,1519174198,,,,0,wipe,1519174198,,,,,,,,,,,,,,
571,750,TRUE,bite,750,1517963528,,,1521315464,,,0,bite,1521315464,,,,,,,,,,,,,,
531,25000,TRUE,wipe,25000,1517961322,,1519537534,,,,0,wipe,1519537534,,,,,,,,,,,,,,
560,3700,TRUE,wipe,3700,1517955555,,1518283467,,,,0,wipe,1518283467,,,,,,,,,,,,,,
391,20,TRUE,shut,20,1517954750,,,,1525468758,,0,shut,1525468758,,,,,,,,,,,,,,
484,1000,TRUE,wiped,0,1517954725,,1517955140,,,,0,wipe,1517955140,,,,,,,,,,,,,,
560,8000,TRUE,wipe,8000,1517954033,,1518283467,,,,0,wipe,1518283467,,,,,,,,,,,,,,
562,10000,TRUE,wiped,7569.786669,1517953233,,1519344625,,,,0,wipe,1519344625,,,,,,,,,,,,,,
531,23000,TRUE,wipe,23000,1517953099,,1519537534,,,,0,wipe,1519537534,,,,,,,,,,,,,,
558,26500,TRUE,wiped,0,1517953002,,1518027237,,,,0,wipe,1518027237,,,,,,,,,,,,,,
568,22500,TRUE,wiped,0,1517952798,,1518034194,,,,0,wipe,1518034194,,,,,,,,,,,,,,
135,5000,FALSE,bite,5000,1517952439,1534175413,,1534175423,,,1,FALSE,1534175413,bite,1534175423,,,,,,,,,,,,
557,30000,TRUE,wiped,0,1517952439,,1517954039,,,,0,wipe,1517954039,,,,,,,,,,,,,,
196,5000,TRUE,wiped,2500,1517951306,,1518329575,,,,0,wipe,1518329575,,,,,,,,,,,,,,
567,70,FALSE,bite,70,1517950348,1520575177,,1520576169,,,1,FALSE,1520575177,bite,1520576169,,,,,,,,,,,,
499,1000,TRUE,wiped,500,1517949725,,1517951289,,,,0,wipe,1517951289,,,,,,,,,,,,,,
298,2000,FALSE,bite,2000,1517949710,1534175413,,1534175548,,,1,FALSE,1534175413,bite,1534175548,,,,,,,,,,,,
566,180,TRUE,wiped,100,1517949646,1517954793,1518322154,,,1517956331,2,FALSE,1517954793,TRUE,1517956331,wipe,1518322154,,,,,,,,,,
563,75,FALSE,bite,75,1517947643,1521315464,,1521315464,,,1,FALSE,1521315464,bite,1521315464,,,,,,,,,,,,
565,1500,TRUE,wiped,1247.328001,1517947542,,1517951665,,,,0,wipe,1517951665,,,,,,,,,,,,,,
556,1500,TRUE,wiped,1400,1517946960,,1526993189,,,,0,wipe,1526993189,,,,,,,,,,,,,,
105,10000,FALSE,bite,10000,1517946816,1533959831,,1533959846,,,1,FALSE,1533959831,bite,1533959846,,,,,,,,,,,,
557,5000,TRUE,wiped,0,1517944657,,1517945042,,,,0,wipe,1517945042,,,,,,,,,,,,,,
557,57000,TRUE,wipe,57000,1517943676,,1517945042,,,,0,wipe,1517945042,,,,,,,,,,,,,,
560,3100,TRUE,wipe,3100,1517943429,,1518283467,,,,0,wipe,1518283467,,,,,,,,,,,,,,
561,200,FALSE,bite,200,1517939103,1520529125,,1520529768,,,1,FALSE,1520529125,bite,1520529768,,,,,,,,,,,,
562,20000,TRUE,wiped,17569.78667,1517937161,,1519344625,,,,0,wipe,1519344625,,,,,,,,,,,,,,
310,13,TRUE,wiped,1.740717786,1517934556,,1518110565,,,,0,wipe,1518110565,,,,,,,,,,,,,,
560,20000,TRUE,wipe,20000,1517931352,,1518283467,,,,0,wipe,1518283467,,,,,,,,,,,,,,
529,100,TRUE,wipe,100,1517930691,,1521383718,,,,0,wipe,1521383718,,,,,,,,,,,,,,
559,28,FALSE,bite,28,1517926889,1522316617,,1522316710,,,1,FALSE,1522316617,bite,1522316710,,,,,,,,,,,,
405,1500,TRUE,wipe,1500,1517925766,,1530274656,,,,0,wipe,1530274656,,,,,,,,,,,,,,
557,500,TRUE,wiped,0,1517924267,,1517924419,,,,0,wipe,1517924419,,,,,,,,,,,,,,
557,500,TRUE,wipe,500,1517924008,,1517924419,,,,0,wipe,1517924419,,,,,,,,,,,,,,
516,300,TRUE,shut,300,1517922728,,,,1518433614,,0,shut,1518433614,,,,,,,,,,,,,,
556,1600,TRUE,wiped,1500,1517921476,,1526993189,,,,0,wipe,1526993189,,,,,,,,,,,,,,
555,5,TRUE,wiped,2,1517921003,,1521442917,,,,0,wipe,1521442917,,,,,,,,,,,,,,
520,62500,TRUE,wipe,62500,1517920272,,1536443734,,,,0,wipe,1536443734,,,,,,,,,,,,,,
534,1000,TRUE,wiped,0,1517917972,,1522372201,,,,0,wipe,1522372201,,,,,,,,,,,,,,
556,1500,TRUE,wiped,1400,1517915759,,1526993189,,,,0,wipe,1526993189,,,,,,,,,,,,,,
532,75,TRUE,wiped,33.191656,1517910955,,1517943610,,,,0,wipe,1517943610,,,,,,,,,,,,,,
